"Area.Abbreviation","Area.Code","Area","Item.Code","Item","Element.Code","Element","Unit","latitude","longitude","Year","Value","El_Nino_Year"
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y1998",549,TRUE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y1999",535,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2000",618,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2001",631,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2002",654,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2003",665,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2004",685,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2005",785,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2006",873,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2007",952,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2008",1025,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2009",1038,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2010",1070,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2011",1221,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2012",1198,FALSE
"ETH",238,"Ethiopia",2549,"Pulses, Other and products",5142,"Food","1000 tonnes",9.15,40.49,"Y2013",958,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1961",12779,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1962",13918,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1963",13368,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1964",15582,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1965",16494,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1966",17183,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1967",16720,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1968",18099,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1969",19337,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1970",20113,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1971",20847,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1972",25991,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1973",24885,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1974",23438,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1975",24699,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1976",17947,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1977",26387,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1978",29659,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1979",31907,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1980",31353,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1981",32577,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1982",32911,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1983",37991,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1984",37821,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1985",37984,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1986",42282,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1987",45134,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1988",45075,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1989",46806,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1990",35878,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1991",53485,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1992",54157,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1993",53528,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1994",54663,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1995",58370,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1996",56557,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1997",60226,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1998",62610,TRUE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1999",63914,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2000",68435,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2001",65905,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2002",66781,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2003",64002,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2004",64344,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2005",62211,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2006",66293,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2007",69311,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2008",71361,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2009",69900,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2010",72719,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2011",71867,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2012",70589,FALSE
"IND",100,"India",2511,"Wheat and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2013",75833,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1961",30617,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1962",32438,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1963",31833,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1964",32678,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1965",30855,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1966",30839,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1967",34501,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1968",36494,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1969",37117,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1970",38590,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1971",37289,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1972",37307,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1973",37955,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1974",37834,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1975",42464,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1976",40158,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1977",45835,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1978",46587,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1979",41841,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1980",44600,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1981",45355,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1982",47626,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1983",52061,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1984",52302,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1985",55375,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1986",54542,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1987",58459,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1988",65062,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1989",67367,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1990",67913,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1991",68068,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1992",66284,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1993",70216,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1994",71428,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1995",71878,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1996",72685,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1997",73494,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1998",74272,TRUE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y1999",75789,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2000",75688,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2001",74649,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2002",74278,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2003",74286,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2004",77793,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2005",80672,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2006",80897,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2007",82527,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2008",84858,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2009",85325,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2010",86928,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2011",86478,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2012",86933,FALSE
"IND",100,"India",2805,"Rice (Milled Equivalent)",5142,"Food","1000 tonnes",20.59,78.96,"Y2013",87006,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1961",3601,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1962",3836,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1963",3751,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1964",3921,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1965",4129,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1966",4056,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1967",5312,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1968",4658,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1969",4661,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1970",6208,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1971",3903,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1972",5126,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1973",4671,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1974",4474,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1975",5838,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1976",5133,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1977",4850,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1978",4986,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1979",4518,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1980",5610,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1981",5578,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1982",5277,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1983",6370,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1984",6788,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1985",5327,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1986",6121,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1987",4599,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1988",6794,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1989",7853,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1990",6777,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1991",5346,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1992",6211,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1993",5097,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1994",4307,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1995",4600,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1996",5572,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1997",5585,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1998",5931,TRUE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y1999",6312,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2000",6446,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2001",6784,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2002",5861,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2003",7294,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2004",7069,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2005",7896,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2006",7878,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2007",8200,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2008",7845,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2009",7194,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2010",7682,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2011",7943,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2012",7759,FALSE
"IND",100,"India",2514,"Maize and products",5142,"Food","1000 tonnes",20.59,78.96,"Y2013",7876,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1961",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1962",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1963",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1964",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1965",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1966",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1967",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1968",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1969",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1970",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1971",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1972",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1973",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1974",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1975",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1976",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1977",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1978",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1979",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1980",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1981",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1982",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1983",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1984",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1985",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1986",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1987",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1988",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1989",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1990",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1991",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1992",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1993",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1994",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1995",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1996",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1997",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1998",0,TRUE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y1999",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y2000",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y2001",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y2002",1,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y2003",1,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y2004",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y2005",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y2006",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y2007",1,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y2008",0,FALSE
"IND",100,"India",2520,"Cereals, Other",5142,"Food","1000 tonnes",20.59,78.96,"Y2009",0,FALSE
